Word	Havg	StDev	FreqListRank	TwitterRank	translation
janganlah	8600	4.42	1.2469	--	2464	janganlah
pedang	8601	4.42	1.2950	1070	--	sword
blum	8602	4.42	1.0319	--	884	blum
buset	8603	4.42	1.2631	--	3314	buset
hindari	8604	4.42	1.3566	--	5992	hindari
taruhan	8605	4.42	1.4441	1998	--	bet
beh	8606	4.42	1.1265	--	1778	beh
slh	8607	4.42	1.1968	--	2417	slh
menghindari	8608	4.42	1.2304	2327	--	avoid
bergumam	8609	4.42	1.1968	6049	--	mumble
führer	8610	4.42	1.3107	4156	--	führer
namun	8611	4.42	0.9916	627	767	however
ouh	8612	4.42	1.1265	--	3197	ouh
_/&gt_&lt'	8613	4.42	1.1796	--	5697	_/&gt_&lt'
far	8614	4.42	1.3262	--	3661	far
hiu	8615	4.42	1.2950	2784	--	hiu
ngk	8616	4.42	1.1622	--	2050	ngk
masalalu	8617	4.42	1.4859	--	5681	masalalu
bertaruh	8618	4.42	1.3864	1457	--	bertaruh
gosip	8619	4.42	1.6174	6010	2483	gossip
berkeliaran	8620	4.42	1.4010	3147	--	berkeliaran
dewe	8621	4.42	1.0897	--	3007	dewe
terobsesi	8622	4.40	1.3851	4564	--	terobsesi
iii	8623	4.40	1.0102	--	3666	iii
peti	8624	4.40	1.2936	2114	--	peti
donkey	8625	4.40	1.0302	5399	--	donkey
gaa	8626	4.40	1.0880	--	2378	gaa
anehnya	8627	4.40	1.0102	6126	--	anehnya
ga'	8628	4.40	1.1606	--	5192	ga'
sunyi	8629	4.40	1.3851	--	4675	silent
huft	8630	4.40	1.0498	--	2450	huft
adu	8631	4.40	1.3093	--	5483	compete
putuskan	8632	4.40	1.1780	2558	--	putuskan
gda	8633	4.40	1.0498	--	4341	gda
nothing	8634	4.40	1.2778	5691	1461	nothing
tiarap	8635	4.40	1.2778	1850	--	tiarap
bkn	8636	4.40	1.2454	--	536	bkn
jauhkan	8637	4.40	1.2454	2153	--	jauhkan
tauk	8638	4.38	1.2103	--	4473	tauk
without	8639	4.38	1.1933	--	1870	without
sensor	8640	4.38	1.2271	3981	--	sensor
ababil	8641	4.38	1.5504	--	5176	ababil
memotongnya	8642	4.38	1.2760	6211	--	memotongnya
melewatkan	8643	4.38	1.2599	2073	--	skip
gra2	8644	4.38	1.1409	--	5212	gra2
terserah	8645	4.38	1.2103	1253	1251	it's up to
udahan	8646	4.38	1.2760	--	3311	udahan
yahudi	8647	4.38	1.6769	1092	--	yahudi
penis	8648	4.38	1.4553	2553	--	penis
melulu	8649	4.38	1.2599	--	4406	melulu
terakhirmu	8650	4.38	1.3231	5433	--	terakhirmu
dih	8651	4.38	0.9875	--	1190	dih
berhenti	8652	4.38	1.0079	177	1051	berhenti
galo	8653	4.38	1.3686	--	4458	galo
menembakmu	8654	4.38	1.9472	3787	--	menembakmu
menurunkan	8655	4.38	1.1761	3011	--	menurunkan
#ng	8656	4.38	1.1045	--	3433	#ng
abisnya	8657	4.38	0.9010	--	4299	abisnya
sidang	8658	4.38	1.5765	3212	5360	sidang
ee	8659	4.38	1.2271	--	1144	ee
diambil	8660	4.36	1.2415	1388	4064	diambil
potong	8661	4.36	1.2898	1454	2490	potong
tlong	8662	4.36	1.3962	--	6187	tlong
gamau	8663	4.36	1.4251	--	1127	gamau
gigit	8664	4.36	1.1739	--	4733	gigit
mencabut	8665	4.36	1.3516	4921	--	repeal
ekstrim	8666	4.36	1.8709	6204	--	ekstrim
lupakan	8667	4.36	1.5877	727	1591	forget
#xxx	8668	4.36	1.6507	--	4645	#xxx
membeku	8669	4.36	1.2578	4090	--	membeku
terakhirku	8670	4.36	1.5877	4574	--	terakhirku
whatever	8671	4.36	1.0835	--	5222	whatever
teriakan	8672	4.36	1.3962	4263	--	shout
didn't	8673	4.36	1.0645	--	5525	didn't
gr2	8674	4.36	0.9638	--	6021	gr2
punk	8675	4.36	1.5618	5804	3497	punk
sndiri	8676	4.36	1.0835	--	1990	sndiri
pendek	8677	4.36	1.1911	1643	3126	short
terkejut	8678	4.36	1.1205	1589	--	shocked
aaaa	8679	4.36	1.1739	--	1912	aaaa
ih	8680	4.36	1.1739	--	270	ih
dkit	8681	4.36	1.1739	--	5256	dkit
menggonggong	8682	4.34	1.2875	6191	--	menggonggong
kgak	8683	4.34	1.0224	--	4112	kgak
kosongkan	8684	4.34	0.9607	5362	--	kosongkan
ketiduran	8685	4.34	1.2224	--	3021	ketiduran
heran	8686	4.34	1.2224	2194	2893	heran
sedikit	8687	4.34	1.2554	145	1058	slightly
laah	8688	4.34	1.0224	--	2456	laah
terikat	8689	4.34	1.5858	2629	--	terikat
aaaaa	8690	4.34	1.3940	--	2733	aaaaa
nyong	8691	4.34	1.4792	--	6147	nyong
gapernah	8692	4.34	1.2224	--	3205	gapernah
rs	8693	4.34	1.1537	5315	2076	rs
kaget	8694	4.34	1.1537	3938	2688	shocked
laaah	8695	4.34	1.2875	--	5889	laaah
gejala	8696	4.34	1.2875	6251	--	gejala
menyelinap	8697	4.34	1.3188	3350	--	menyelinap
teuing	8698	4.34	1.0616	--	4549	teuing
ndut	8699	4.34	1.2875	--	2330	ndut
blom	8700	4.34	0.9607	--	944	blom
terlanjur	8701	4.34	1.4373	--	4228	terlanjur
yah	8702	4.34	1.3342	159	59	yah
terbenam	8703	4.34	1.5066	3382	--	set
dick	8704	4.34	1.4230	2734	--	dick
menahannya	8705	4.34	1.6239	3039	--	menahannya
dingin	8706	4.34	1.5066	498	750	cold
ahh	8707	4.34	1.0806	2095	444	ahh
masalahmu	8708	4.34	1.3940	2688	--	masalahmu
ex	8709	4.34	1.0806	--	5945	former
apaaa	8710	4.34	1.5066	--	3920	apaaa
kgk	8711	4.34	0.8715	--	2594	kgk
jauhnya	8712	4.32	1.5444	3681	--	jauhnya
sorry	8713	4.32	1.8344	2735	645	sorry
tebusan	8714	4.32	1.6218	4751	--	tebusan
berhentilah	8715	4.32	1.2362	2642	--	berhentilah
remed	8716	4.32	1.2362	--	1553	remed
terlalu	8717	4.32	1.0190	171	424	too
sembunyikan	8718	4.32	1.3005	2801	--	sembunyikan
apart	8719	4.32	1.0190	--	2470	apart
senjatanya	8720	4.32	1.2196	2376	--	senjatanya
beratnya	8721	4.32	1.2196	5236	--	beratnya
tua	8722	4.32	1.4348	272	660	tua
demo	8723	4.32	1.6092	--	3784	demo
loro	8724	4.32	1.2848	--	6094	loro
frontal	8725	4.32	1.2362	--	1647	frontal
doesn't	8726	4.32	1.1147	--	2731	doesn't
geje	8727	4.32	1.1856	--	5000	geje
senjatamu	8728	4.32	1.4061	2222	--	senjatamu
gara2	8729	4.32	0.9570	--	850	gara2
breaking	8730	4.32	1.3161	--	3813	breaking
memotong	8731	4.32	1.0388	1019	--	memotong
tkt	8732	4.32	1.0962	--	6232	tkt
pelakunya	8733	4.32	1.3316	4190	--	pelakunya
disuruh	8734	4.30	1.2164	--	1687	disuruh
-__-rt	8735	4.30	1.4033	--	4244	-__-rt
membalas	8736	4.30	1.5419	2160	4377	membalas
gilaa	8737	4.30	1.8098	--	4981	gilaa
ketat	8738	4.30	0.9091	1894	--	ketat
iih	8739	4.30	1.4880	--	2520	iih
voldemort	8740	4.30	1.3132	5205	--	voldemort
won't	8741	4.30	1.1294	--	4712	won't
trlalu	8742	4.30	1.3740	--	4092	trlalu
tdk	8743	4.30	1.1650	860	401	tdk
cant	8744	4.30	1.0926	--	4926	cant
over	8745	4.30	1.4604	2562	1698	over
bersikeras	8746	4.30	1.4463	4308	--	bersikeras
telanjang	8747	4.30	2.1020	1786	--	naked
menanggung	8748	4.30	1.2495	5631	--	menanggung
tendang	8749	4.30	1.6067	4913	--	tendang
persembunyian	8750	4.30	1.2657	5495	--	persembunyian
melemparkan	8751	4.30	1.1824	1653	--	melemparkan
ogre	8752	4.28	1.4003	4627	--	ogre
membongkar	8753	4.28	1.5124	4996	--	unload
nol	8754	4.28	1.1256	2913	--	nol
engga	8755	4.28	1.1613	--	309	engga
slow	8756	4.28	1.1787	--	3075	slow
misil	8757	4.28	1.6908	6084	--	misil
sel	8758	4.28	1.6041	1631	4332	cell
kepo	8759	4.28	1.3407	--	3220	nephew
hbs	8760	4.28	0.8816	--	2639	hbs
tamat	8761	4.28	1.8848	4854	--	graduate
cenat	8762	4.28	1.0309	--	3517	cenat
dikit	8763	4.28	1.1256	--	899	dikit
kabut	8764	4.28	1.2296	3295	--	kabut
krg	8765	4.28	1.2129	--	5587	krg
uts	8766	4.28	1.1787	--	3421	uts
menembak	8767	4.28	1.8075	458	--	menembak
menunduk	8768	4.28	1.1256	3793	--	bow
pistolnya	8769	4.28	1.2784	5412	--	pistolnya
out	8770	4.28	1.0887	868	611	out
monyet	8771	4.26	2.0385	2169	2632	monyet
reese	8772	4.26	1.6138	4837	--	reese
peringatan	8773	4.26	1.2906	1708	--	warning
diperiksa	8774	4.26	1.1395	3922	--	diperiksa
entahlah	8775	4.26	0.8762	1041	--	entahlah
bersembunyi	8776	4.26	1.2257	1220	--	bersembunyi
grgr	8777	4.26	1.4682	--	3233	grgr
kuno	8778	4.26	1.3524	1665	--	kuno
melepas	8779	4.26	1.0264	3113	--	release
gga	8780	4.26	1.1572	--	2559	gga
aah	8781	4.26	1.2423	2362	2069	aah
menggantung	8782	4.26	1.3822	3540	--	menggantung
pajak	8783	4.26	1.5624	3032	4314	tax
halah	8784	4.26	1.0264	--	2159	halah
lamo	8785	4.26	1.1031	--	5430	lamo
absen	8786	4.26	1.5493	--	2229	absen
dont	8787	4.26	1.0063	--	1725	dont
diem	8788	4.26	1.2090	--	1039	diem
terlibat	8789	4.26	1.2090	1013	--	involved
apasih	8790	4.26	1.0461	--	2032	apasih
wc	8791	4.26	1.1395	--	3044	wc
percuma	8792	4.26	1.3372	--	1612	useless
falls	8793	4.26	1.0844	6193	--	falls
yaelah	8794	4.26	1.0844	--	2873	yaelah
sbuk	8795	4.26	1.2586	--	5959	sbuk
ora	8796	4.24	1.2707	--	977	ora
kosong	8797	4.24	1.1350	389	1785	kosong
torpedo	8798	4.24	1.4365	4046	--	torpedo
waiting	8799	4.24	1.3637	--	1643	waiting
yaahh	8800	4.24	1.3180	--	4453	yaahh
pergilah	8801	4.24	1.3786	491	--	pergilah
nggk	8802	4.24	0.9596	--	2251	nggk
menekan	8803	4.24	1.3024	2325	--	menekan
serangga	8804	4.24	1.5722	3008	--	insect
menangkapku	8805	4.24	1.5194	4528	--	menangkapku
ojo	8806	4.24	1.0412	--	2184	ojo
mempertaruhkan	8807	4.24	1.5059	4181	--	stake
nungguin	8808	4.24	1.5328	--	1602	nungguin
never	8809	4.24	1.4078	3847	774	never
kaga	8810	4.24	1.0012	--	581	kaga
fighting	8811	4.24	1.6728	--	5114	fighting
hapus	8812	4.24	1.0606	5719	3453	remove
berenti	8813	4.24	1.0984	--	4471	berenti
menghapus	8814	4.24	1.0214	2397	4574	remove
uu	8815	4.22	1.2982	--	279	uu
lahh	8816	4.22	1.0746	--	1777	lahh
sempak	8817	4.22	1.1119	--	5227	sempak
sisa	8818	4.22	0.9322	1155	3717	rest
mentang	8819	4.22	1.1657	--	5741	mentang
mendadak	8820	4.22	1.2824	4295	2616	sudden
menghindar	8821	4.22	1.3596	5601	--	menghindar
nggak	8822	4.22	1.2002	682	253	nggak
geng	8823	4.22	1.6325	3177	--	geng
akh	8824	4.22	1.1830	--	2086	akh
mesuji	8825	4.22	1.1480	--	2957	mesuji
neg	8826	4.22	1.1480	--	5276	neg
ketahuan	8827	4.22	1.6695	4441	5348	out
garing	8828	4.22	1.3445	--	4254	garing
beuh	8829	4.22	1.2982	--	5294	beuh
gaada	8830	4.22	1.1301	--	1639	gaada
bah	8831	4.22	0.8873	--	1315	bah
tnpa	8832	4.20	0.9258	--	4833	tnpa
fire	8833	4.20	1.5908	5884	5415	fire
bokep	8834	4.20	2.4244	--	5618	bokep
asam	8835	4.20	1.0690	4010	--	asam
menyembunyikan	8836	4.20	1.2122	1571	--	hide
gak	8837	4.20	0.9897	844	19	gak
tanpa	8838	4.20	1.2778	224	303	tanpa
dodol	8839	4.20	1.7843	--	3379	lunkhead
bedah	8840	4.20	1.6413	3738	--	bedah
щºДºщ	8841	4.20	1.8844	--	5337	щºДºщ
petasan	8842	4.20	1.6782	--	4164	petasan
minggir	8843	4.20	1.1780	1191	--	minggir
sighs	8844	4.20	1.3997	5130	--	sighs
pelaku	8845	4.20	1.3553	5384	5156	performer
hu	8846	4.20	1.1066	--	5989	hu
teriak	8847	4.20	1.4142	4031	3154	shout
kagak	8848	4.20	0.9258	--	846	kagak
pengadilan	8849	4.20	1.6782	1354	--	pengadilan
mboh	8850	4.20	1.0690	--	4910	mboh
gendut	8851	4.20	1.6036	2255	2029	gendut
smoke	8852	4.18	1.8592	5688	--	smoke
gilak	8853	4.18	1.2887	--	4110	gilak
debu	8854	4.18	1.0437	1821	--	dust
yahh	8855	4.18	1.0039	--	823	yahh
misteri	8856	4.18	1.3656	2463	--	misteri
beku	8857	4.18	1.2403	2822	--	beku
cacing	8858	4.18	1.3656	3725	--	worms
vodka	8859	4.18	1.7106	5536	--	vodka
duh	8860	4.18	1.0821	--	1795	duh
nobody	8861	4.18	1.2728	--	6001	nobody
berat	8862	4.18	1.3952	687	854	weight
ntah	8863	4.18	0.9190	--	3229	ntah
ngga	8864	4.18	1.0437	--	262	ngga
entah	8865	4.16	1.3149	1147	2011	entah
tutup	8866	4.16	1.2993	504	1695	closed
belom	8867	4.16	1.2014	--	471	belom
puing	8868	4.16	1.2182	4702	--	puing
ndak	8869	4.16	1.0947	--	628	ndak
memperlambat	8870	4.16	1.4337	4802	--	slow down
bertarung	8871	4.16	1.5696	1240	--	fight
unfollowed	8872	4.16	1.2513	--	2716	unfollowed
pisau	8873	4.16	1.2675	1110	--	knife
yahhh	8874	4.16	1.5301	--	3024	yahhh
tdak	8875	4.16	1.1669	--	3797	tdak
begadang	8876	4.16	1.3607	--	1503	stay up
lawan	8877	4.16	1.2513	1923	1334	opponent
sibuk	8878	4.16	1.3303	818	670	sibuk
yaaah	8879	4.16	1.2675	--	2344	yaaah
gemuk	8880	4.16	1.3903	1652	4344	gemuk
nyiakan	8881	4.16	1.1132	5273	--	nyiakan
ngupil	8882	4.14	1.3999	--	5146	ngupil
less	8883	4.14	0.8809	--	5840	less
fight	8884	4.14	2.0505	5613	4399	fight
pelurunya	8885	4.14	1.2779	4806	--	pelurunya
rendah	8886	4.14	1.1954	1185	3513	low
jauh	8887	4.14	1.3095	276	400	far
skt	8888	4.14	1.4287	--	3489	skt
lali	8889	4.14	1.2779	--	3890	lali
pantatnya	8890	4.14	1.5120	4678	--	pantatnya
kebalik	8891	4.14	1.1608	--	5908	kebalik
gun	8892	4.14	1.1782	5285	--	gun
skit	8893	4.14	1.4984	--	2035	skit
goresan	8894	4.14	1.1250	5946	--	goresan
kemaluan	8895	4.14	1.4848	6063	--	genitalia
sndri	8896	4.14	1.5651	--	2444	sndri
njir	8897	4.14	1.1782	--	5001	njir
menyembunyikannya	8898	4.14	1.2291	4796	--	menyembunyikannya
belati	8899	4.14	1.6289	4654	--	belati
selokan	8900	4.14	1.0882	5771	--	selokan
ambek	8901	4.12	1.4658	--	3853	ambek
gengsi	8902	4.12	1.5471	--	5029	prestige
keras	8903	4.12	1.2395	387	1213	keras
suntikan	8904	4.12	1.2229	5184	--	suntikan
emoh	8905	4.12	1.0230	--	5352	emoh
jamban	8906	4.12	1.5862	--	4738	jamban
jgan	8907	4.12	1.1364	--	3756	jgan
gausah	8908	4.12	0.9823	--	1074	gausah
yaaaah	8909	4.12	1.4377	--	6233	yaaaah
mantannya	8910	4.12	1.1364	--	4593	mantannya
menahan	8911	4.12	1.0812	1254	3336	hold
jleb	8912	4.12	1.0428	--	4789	jleb
kering	8913	4.12	0.9613	2040	4038	kering
mangsa	8914	4.12	1.5205	5500	--	prey
menuntut	8915	4.12	1.3346	3237	5894	sue
menginjak	8916	4.10	1.1650	5228	--	menginjak
anti	8917	4.10	1.2164	3774	2064	anti
dikunci	8918	4.10	1.2164	5889	--	dikunci
garagara	8919	4.10	1.0738	--	5804	garagara
kebo	8920	4.10	1.3590	--	2847	kebo
ngantukk	8921	4.10	1.1824	--	6102	ngantukk
mendengus	8922	4.10	1.1112	4073	--	mendengus
hang	8923	4.10	1.5286	4845	--	hang
#porn	8924	4.10	1.9086	--	2220	#porn
jgn	8925	4.10	0.9091	2309	151	jgn
mantan	8926	4.10	1.1650	1727	494	former
melupakan	8927	4.10	1.6933	1449	1557	forget
bius	8928	4.08	1.5758	4671	--	drug
gara-gara	8929	4.08	1.3529	--	2786	gara-gara
abis	8930	4.08	1.1578	--	280	abis
boom	8931	4.08	1.8718	3435	--	boom
botak	8932	4.08	1.6640	3578	3891	botak
politik	8933	4.08	1.4961	2499	4568	politik
fall	8934	4.08	1.7004	--	3214	fall
lupain	8935	4.08	1.0270	--	1931	lupain
low	8936	4.08	1.3529	--	1800	low
leave	8937	4.08	1.1753	--	3295	leave
diragukan	8938	4.08	1.3827	3496	--	diragukan
perlawanan	8939	4.08	1.6762	3866	--	perlawanan
gatau	8940	4.08	0.9655	--	522	gatau
don’t	8941	4.08	0.9655	--	4594	don’t
idih	8942	4.08	1.3068	--	2640	idih
berteriak	8943	4.08	1.5232	822	--	berteriak
hard	8944	4.08	1.4546	4664	2314	hard
tempur	8945	4.08	1.7243	3317	--	combat
huh	8946	4.08	1.3068	561	1601	huh
envy	8947	4.06	1.4626	--	1892	envy
tersembunyi	8948	4.06	1.0382	1854	--	tersembunyi
angus	8949	4.06	1.5572	4637	--	angus
cuk	8950	4.06	1.4765	--	4567	cuk
penyerang	8951	4.06	1.6088	5381	--	penyerang
tembakan	8952	4.06	1.5039	792	--	tembakan
senjata	8953	4.06	1.6214	309	5939	weapon
hbis	8954	4.06	1.3614	--	4197	hbis
pertarungan	8955	4.06	1.6587	2206	--	pertarungan
˘̩̩̩˘̩ƪ	8956	4.06	1.6464	--	1945	˘̩̩̩˘̩ƪ
ketauan	8957	4.06	1.3157	--	2225	ketauan
bertingkah	8958	4.06	1.4626	3107	--	bertingkah
aneh	8959	4.06	1.3157	302	646	strange
old	8960	4.06	1.0577	3171	3009	old
alay	8961	4.04	1.7608	--	883	alay
serigala	8962	4.04	1.2610	1794	--	wolf
ihh	8963	4.04	1.0683	--	1019	ihh
mengurangi	8964	4.04	1.0294	3391	6051	decrease
jangan	8965	4.04	1.1945	47	69	do not
terbaring	8966	4.04	1.3991	5435	--	lie down
can't	8967	4.04	0.9467	--	975	can't
unfollow	8968	4.04	0.9026	--	1939	unfollow
melupakannya	8969	4.04	1.3696	3609	--	melupakannya
anjing	8970	4.04	2.1089	355	1245	dog
mundurlah	8971	4.04	0.9681	6089	--	mundurlah
ihhh	8972	4.04	1.1599	--	3265	ihhh
prihatin	8973	4.04	1.4136	4734	--	prihatin
israel	8974	4.04	1.9583	5023	--	Israel
berlebihan	8975	4.04	1.0872	2063	3455	berlebihan
ˇ_ˇ	8976	4.04	1.2447	--	3815	ˇ_ˇ
ngantuk	8977	4.02	1.1516	--	360	sleepy
don't	8978	4.02	1.1337	--	405	do
gajadi	8979	4.02	1.2696	--	2715	gajadi
melanda	8980	4.02	1.1865	--	6120	surge
diamlah	8981	4.02	1.0398	1905	--	diamlah
uh	8982	4.02	1.5050	544	4899	uh
menjilat	8983	4.02	1.5971	5708	--	menjilat
sembunyi	8984	4.02	1.1692	2235	--	hide
hilangkan	8985	4.02	1.2204	6134	--	remove
masalahku	8986	4.02	1.4213	4722	--	masalahku
darahnya	8987	4.00	1.4846	2916	--	darahnya
huhu	8988	4.00	1.5649	--	1964	huhu
berpaling	8989	4.00	1.5649	4039	--	turned
haus	8990	4.00	1.3248	2804	--	haus
enggak	8991	4.00	1.0302	--	561	enggak
darah	8992	4.00	1.0302	447	1511	blood
kasihan	8993	4.00	1.5119	1896	2553	pity
belum	8994	4.00	0.8806	154	178	belum
berlawanan	8995	4.00	1.1780	4653	--	berlawanan
jngn	8996	4.00	1.1066	--	2124	jngn
playboy	8997	4.00	1.9166	--	3606	playboy
matikan	8998	4.00	1.1249	1488	--	matikan
cakar	8999	4.00	1.2454	3757	--	cakar
awas	9000	4.00	1.1952	936	952	awas
gakk	9001	4.00	0.6999	--	4941	gakk
bakar	9002	3.98	1.4776	1338	956	grilled
astagfirullah	9003	3.98	2.0050	--	4156	astagfirullah
cupu	9004	3.98	1.6098	--	6213	cupu
Ğªќ	9005	3.98	1.0784	--	4251	Ğªќ
bug	9006	3.98	1.3169	4261	--	bug
lama	9007	3.98	1.2696	175	187	lama
peluru	9008	3.98	1.5842	958	--	bullet
masalahnya	9009	3.98	1.2370	910	4091	masalahnya
sori	9010	3.98	1.2856	--	3951	sori
ditutup	9011	3.98	1.2204	1865	4451	close
menyerang	9012	3.98	1.6597	790	--	menyerang
gilaaa	9013	3.98	2.0050	--	6238	gilaaa
numpuk	9014	3.98	1.2370	--	5656	numpuk
kasus	9015	3.98	1.4637	641	1364	case
bubar	9016	3.98	1.2856	5341	3991	bubar
berkurang	9017	3.98	1.2856	5521	4753	diminish
abaikan	9018	3.98	1.0398	4705	5573	ignore
salahkan	9019	3.98	1.4497	4617	--	blame
merebut	9020	3.98	1.4356	3522	--	merebut
menimpa	9021	3.98	1.4913	5854	--	befall
tertutup	9022	3.98	1.0784	1918	--	closed
senapan	9023	3.98	1.4356	1607	--	senapan
misterius	9024	3.98	1.1516	3062	--	misterius
tidak	9025	3.96	1.3547	2	78	not
mendesak	9026	3.96	0.8562	4038	--	urgent
end	9027	3.96	1.3845	4530	1483	end
ndeso	9028	3.96	1.4422	--	3570	ndeso
pukul	9029	3.96	1.6655	826	1799	o'clock
takutkan	9030	3.96	1.2610	4927	--	takutkan
memerangi	9031	3.96	1.7952	3996	--	fight against
menendang	9032	3.96	1.5248	2051	--	kick
janda	9033	3.96	1.5381	5272	--	widow
sotoy	9034	3.96	1.3991	--	4798	sotoy
malu	9035	3.96	1.3242	1055	608	shame
jin	9036	3.96	1.3242	2522	6181	genie
sia	9037	3.96	1.1945	2116	1922	drain
yaampun	9038	3.96	1.1058	--	3539	yaampun
cobaan	9039	3.96	1.4978	--	2539	trial
pantatku	9040	3.96	1.4136	2883	--	pantatku
kunti	9041	3.96	1.4702	--	4930	kunti
resiko	9042	3.96	1.1058	2308	3914	resiko
noda	9043	3.96	1.7838	3259	--	stain
mempermainkan	9044	3.96	1.8290	5258	--	mempermainkan
ragu	9045	3.96	1.0872	1997	3064	doubt
kerdil	9046	3.96	1.4841	4149	--	dwarf
dipotong	9047	3.96	1.4563	3889	--	dipotong
pamer	9048	3.96	1.6777	--	3359	pamer
cih	9049	3.96	1.4841	--	5950	cih
impossible	9050	3.96	1.2610	--	5071	impossible
ego	9051	3.96	1.3242	5868	5823	ego
terbalik	9052	3.96	1.2610	3430	--	inverted
melepaskanmu	9053	3.94	1.6214	5981	--	melepaskanmu
salahnya	9054	3.94	1.0956	3792	--	salahnya
lebay	9055	3.94	1.4057	--	1121	lebay
awkward	9056	3.94	1.2683	--	5659	awkward
x_x	9057	3.94	1.8451	--	893	x_x
hadeh	9058	3.94	1.2022	--	3753	hadeh
ˇ_ˇ'	9059	3.94	1.3311	--	5468	ˇ_ˇ'
jngan	9060	3.94	0.9127	--	2166	jngan
forget	9061	3.94	1.0577	--	1760	forget
tinggalin	9062	3.94	1.3001	--	3104	lef
no	9063	3.92	1.1753	298	233	no
mengorbankan	9064	3.92	1.5497	3613	--	sacrifice
jatuhkan	9065	3.92	1.3529	1609	--	jatuhkan
mles	9066	3.92	1.1753	--	5331	mles
hentikan	9067	3.92	1.2752	314	--	hentikan
tinggalkan	9068	3.92	1.0069	493	2856	tinggalkan
dihentikan	9069	3.92	1.2591	3893	--	dihentikan
pasrah	9070	3.92	1.4686	--	3245	pasrah
goodbye	9071	3.92	1.9149	5546	3152	goodbye
ulah	9072	3.92	1.0660	--	4600	ulah
melawan	9073	3.92	1.2752	521	3350	melawan
bolong	9074	3.92	1.4119	--	5658	bolong
cebol	9075	3.92	1.6884	6205	--	midget
matiin	9076	3.92	1.2262	--	5494	matiin
ga	9077	3.92	1.0069	3885	15	ga
pending	9078	3.92	1.3068	--	1232	pending
saingan	9079	3.90	1.3439	--	6219	saingan
ngntuk	9080	3.90	1.0738	--	6044	ngntuk
slah	9081	3.90	1.2817	--	2516	slah
babi	9082	3.90	1.9717	1181	2315	pig
batalkan	9083	3.90	1.4033	3783	--	batalkan
pantatmu	9084	3.90	1.7525	3902	--	pantatmu
bekas	9085	3.90	1.3590	1847	3232	former
berdebat	9086	3.90	1.4033	2908	--	berdebat
gugup	9087	3.90	1.4743	1801	--	gugup
nunggu	9088	3.90	1.1824	--	610	nunggu
missing	9089	3.90	1.4178	--	5228	missing
tanpamu	9090	3.90	1.2657	4774	5219	tanpamu
keraguan	9091	3.90	1.3286	4146	--	keraguan
mendung	9092	3.90	1.0546	--	1719	mendung
gigitan	9093	3.90	1.0738	3954	--	gigitan
porno	9094	3.90	1.9717	3242	--	porno
cenut	9095	3.88	1.3498	--	3578	cenut
gelo	9096	3.88	1.6243	--	4961	gelo
karma	9097	3.88	1.7687	--	2952	karma
molor	9098	3.88	1.2558	--	4339	delayed
uhuk	9099	3.88	1.1542	--	4819	Cough
lupa	9100	3.88	1.3944	455	215	forget
delete	9101	3.88	1.2558	--	4726	delete
ambulans	9102	3.88	1.2395	4284	--	ambulans
astaga	9103	3.88	1.5732	607	2036	astaga
risiko	9104	3.88	1.4518	2712	--	risk
bertempur	9105	3.88	1.6738	2270	--	bertempur
banting	9106	3.86	1.1068	--	4722	banting
larang	9107	3.86	1.5520	--	6101	ban
mundur	9108	3.86	0.9691	494	2779	retreat
menembakkan	9109	3.86	1.6289	5314	--	menembakkan
disembunyikan	9110	3.86	1.2291	5711	--	disembunyikan
menjauh	9111	3.86	1.2618	1326	4719	menjauh
kedinginan	9112	3.86	1.5254	3329	--	kedinginan
rasain	9113	3.86	1.3554	--	3746	rasain
insom	9114	3.86	1.2938	--	5421	insom
menunggu	9115	3.86	1.2779	264	745	wait
membuang	9116	3.86	1.0500	1294	--	membuang
minus	9117	3.86	0.8084	4484	--	minus
robek	9118	3.86	1.3554	5037	--	torn
kurang	9119	3.84	1.3756	711	473	less
menghilangkan	9120	3.84	1.2675	3079	5357	omit
menjauhlah	9121	3.84	1.2993	3025	--	menjauhlah
buaya	9122	3.84	1.7066	4356	5312	buaya
gapunya	9123	3.84	1.2014	--	2812	gapunya
kegilaan	9124	3.84	1.7538	3692	--	kegilaan
dikeluarkan	9125	3.84	1.7304	3069	--	issued
crazy	9126	3.84	1.6333	5248	3505	crazy
lalat	9127	3.84	1.2675	2672	--	lalat
rip	9128	3.84	1.5696	3813	4965	rip
menggigit	9129	3.82	1.2728	2384	--	bite
menghalangi	9130	3.82	1.4525	2432	--	menghalangi
tagihan	9131	3.82	1.1899	2954	--	bill
tembak	9132	3.82	1.4384	554	5106	tembak
muna	9133	3.82	1.2070	--	5723	muna
tiada	9134	3.82	1.3952	2504	1642	tiada
ngesot	9135	3.82	1.3656	--	6252	ngesot
amit	9136	3.82	1.1373	--	5409	amit
rempong	9137	3.82	1.3656	--	3410	rempong
kaku	9138	3.82	1.2237	5343	--	rigid
dihapus	9139	3.80	1.2778	5280	--	dihapus
buang	9140	3.80	1.0880	997	1549	throw away
jomblo	9141	3.80	1.7613	--	504	jomblo
sory	9142	3.80	1.1066	--	2275	sory
khawatirkan	9143	3.80	1.2454	4581	--	khawatirkan
meragukan	9144	3.80	0.9897	3858	--	meragukan
dark	9145	3.80	1.5649	4986	--	dark
bawel	9146	3.80	1.2617	--	3018	captious
mahal	9147	3.80	1.4142	1917	1606	expensive
