Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
lundi	7751	4.92	1.3223	615	720	--	Monday
das	7752	4.92	0.7516	--	3425	3375	das
standards	7753	4.92	0.7239	5256	--	--	standards
fax	7754	4.92	0.8041	746	--	--	fax
aww	7755	4.92	1.7004	--	2511	--	aww
pero	7756	4.92	0.9864	--	1536	--	pero
normes	7757	4.92	1.0467	2205	--	4079	standards
cité	7758	4.92	1.4119	1305	3729	811	cited
monastère	7759	4.92	1.5887	--	--	5108	Monastery
sen	7760	4.92	0.6337	--	4036	--	sen
consommateurs	7761	4.92	1.2428	3340	--	--	consumers
détachées	7762	4.92	1.1220	4816	--	--	parts
management	7763	4.92	1.5887	1414	4402	--	management
jurisprudence	7764	4.92	1.4119	--	--	3181	jurisprudence
fiche	7765	4.92	0.8533	541	3577	--	sheet
quod	7766	4.92	0.8769	--	--	2549	quod
ab	7767	4.92	0.4882	4039	--	3476	ab
matérielle	7768	4.92	0.9655	--	--	3533	Hardware
laboratoire	7769	4.92	1.1753	2251	--	4132	laboratory
dépôts	7770	4.92	0.9864	--	--	3340	deposits
pp	7771	4.92	0.7239	2844	1290	880	pp
qu'	7772	4.92	0.6952	42	--	--	that
rendant	7773	4.92	0.8999	--	--	4488	making
réf	7774	4.92	0.4445	2076	--	--	ref
di	7775	4.92	0.5657	1434	673	875	di
zone	7776	4.92	0.8041	673	1827	1162	area
cst	7777	4.92	0.3959	--	1355	--	cst
wall	7778	4.92	0.8999	--	3217	--	wall
bi	7779	4.92	1.2752	--	2524	--	bi
odeur	7780	4.92	1.2911	--	--	4127	odor
nécessairement	7781	4.92	1.0660	--	--	1287	necessarily
oula	7782	4.92	1.3679	--	4913	--	oula
plateformes	7783	4.92	0.8041	4076	--	--	platforms
répéter	7784	4.92	0.8041	--	--	4323	repeat
parte	7785	4.92	1.1036	--	4712	--	partner
panneaux	7786	4.92	0.7239	5026	--	--	panels
gnu	7787	4.92	0.9442	3830	--	--	gnu
scrive	7788	4.92	0.4882	--	4404	--	scrive
ano	7789	4.92	1.0270	--	3392	--	ano
semblait	7790	4.92	1.0270	--	--	1796	seemed
sus	7791	4.92	0.9223	--	5256	4514	addition
s'	7792	4.92	0.5284	43	--	--	s'
aurait	7793	4.92	0.8291	1382	739	239	would
établissements	7794	4.92	0.7239	2093	--	1631	institutions
moselle	7795	4.92	1.1220	4655	--	--	moselle
took	7796	4.92	0.8291	--	4881	--	Took
ue	7797	4.92	1.0850	2652	--	--	eu
religieux	7798	4.92	1.7710	--	--	879	religious
peut-être	7799	4.92	0.8533	981	943	--	maybe
gosh	7800	4.92	0.8041	--	3969	--	gosh
é	7801	4.92	0.8291	2597	562	--	é
sed	7802	4.92	0.8533	--	--	5216	sed
videofrom	7803	4.92	0.7783	--	1881	--	videofrom
sort	7804	4.92	1.1400	2280	708	1033	out
lorsqu	7805	4.92	0.7783	--	--	302	when
skip	7806	4.92	0.8769	3574	--	--	skip
ir	7807	4.90	0.8144	--	3349	--	ir
signaler	7808	4.90	0.8864	328	--	3291	report
foot	7809	4.90	1.9086	1616	916	--	football
vf	7810	4.90	0.9742	3816	--	--	vf
mineurs	7811	4.90	1.0738	--	--	4530	Minors
immeuble	7812	4.90	0.9742	3498	--	5184	building
inventaire	7813	4.90	1.0738	3962	--	4078	inventory
sui	7814	4.90	0.8391	--	4130	--	following
m'y	7815	4.90	0.9530	--	2854	--	myself
vle	7816	4.90	0.8631	--	4777	--	vle
xdd	7817	4.90	1.1473	--	1925	--	xdd
guetta	7818	4.90	1.3887	--	4948	--	guetta
privés	7819	4.90	1.0738	1733	--	3276	private
m	7820	4.90	0.7354	76	448	57	m
d’un	7821	4.90	0.6145	--	2313	--	an
s'y	7822	4.90	0.6468	--	2833	--	Get
niall	7823	4.90	0.8391	--	811	--	niall
traiter	7824	4.90	1.1112	4440	4662	2107	treat
avant	7825	4.90	0.9091	153	179	131	before
sabe	7826	4.90	0.7354	--	5239	--	sabe
benchmark	7827	4.90	0.9091	3803	--	--	benchmark
sé	7828	4.90	0.6468	--	3857	--	se
henri	7829	4.90	1.0351	2596	--	975	henri
du	7830	4.90	0.6145	11	23	12	the
dansk	7831	4.90	0.8864	4528	--	--	dansk
recours	7832	4.90	1.0152	2799	--	1387	recourse
hold	7833	4.90	0.6145	--	4491	--	hold
métro	7834	4.90	1.7871	4672	1961	--	train
boulot	7835	4.90	1.3740	4763	1152	--	job
fè	7836	4.90	0.9949	--	3890	--	fè
monseigneur	7837	4.90	1.6933	--	--	3874	Monseigneur
gossip	7838	4.90	1.4743	--	4021	--	Gossip
jun	7839	4.90	1.2164	657	--	--	Jun
d'	7840	4.90	0.5803	8	1427	--	to
critères	7841	4.90	1.0926	1704	--	3703	criteria
dudit	7842	4.90	0.8631	--	--	4910	said
saw	7843	4.90	1.7985	--	1928	--	saw
nd	7844	4.90	0.5803	4395	--	--	nd
monday	7845	4.90	1.1824	--	3567	--	monday
yesterday	7846	4.90	0.8391	--	2732	--	yesterday
san	7847	4.90	0.7354	2188	2619	3589	san
ch	7848	4.90	0.9949	1673	2548	2357	ch
angles	7849	4.90	0.6776	--	--	4852	angles
ultérieure	7850	4.90	0.7354	4217	--	--	later
rendez	7851	4.90	0.7626	--	3962	4959	appointment
yon	7852	4.90	0.9742	--	1789	--	yon
far	7853	4.90	1.2330	--	2644	--	far
j'lui	7854	4.90	1.1650	--	4906	--	J'lui
chimie	7855	4.90	1.3590	2856	--	4100	chemistry
price	7856	4.90	1.0546	4442	2546	--	price
statistics	7857	4.90	1.2164	4135	--	--	statistics
meuf	7858	4.90	1.7985	--	384	--	chick
abbé	7859	4.90	1.1650	--	--	1239	Abbot
systématique	7860	4.90	1.0546	--	--	3637	systematic
acho	7861	4.90	0.5440	--	4622	--	acho
o4	7862	4.90	0.5051	3985	--	--	o4
jvai	7863	4.90	1.1473	--	2133	--	jvai
éd	7864	4.90	0.7626	--	--	4356	ed
rss	7865	4.90	0.9742	182	--	--	rss
ad	7866	4.90	0.9313	3613	4671	1306	ad
qd	7867	4.90	0.6468	--	1035	--	qd
ms	7868	4.90	0.5440	2628	1628	--	ms
mar	7869	4.90	1.2817	544	--	--	March
dd	7870	4.90	0.6468	5144	2039	--	dd
kevin	7871	4.90	1.4604	--	2612	--	kevin
ele	7872	4.90	0.7626	--	3368	--	model
kanye	7873	4.90	1.1995	--	4516	--	kanye
skyrim	7874	4.90	1.6690	--	4352	--	skyrim
khalifa	7875	4.90	1.0546	--	4476	--	khalifa
flèche	7876	4.90	1.2330	3661	--	--	arrow
tems	7877	4.88	0.7990	--	--	4469	tems
horaire	7878	4.88	0.7730	2648	--	--	schedule
#instantfollowback	7879	4.88	0.9823	--	3010	--	# Instantfollowback
remarques	7880	4.88	0.9179	4737	--	3693	remarks
swag	7881	4.88	1.6368	--	1490	--	swag
only	7882	4.88	0.7730	3550	653	--	only
und	7883	4.88	0.6273	2634	--	1037	und
r	7884	4.88	0.5938	250	822	646	r
turcs	7885	4.88	1.3037	--	--	3193	Turkish
chf	7886	4.88	1.1542	3545	--	--	chf
longs	7887	4.88	1.0812	--	--	2801	long
couche	7888	4.88	1.1718	3000	2623	2173	coating
gestionnaire	7889	4.88	1.2061	4002	--	--	manager
paroisse	7890	4.88	1.4658	--	--	3068	parish
race	7891	4.88	1.6616	3931	2482	1562	race
#vente	7892	4.88	1.1891	--	5026	--	# Sale
mine	7893	4.88	1.4377	--	2096	3835	mine
omfg	7894	4.88	1.6492	--	3510	--	omfg
fe	7895	4.88	0.9823	--	2516	3764	fe
só	7896	4.88	0.6893	--	2227	--	só
reprit	7897	4.88	1.1364	--	--	4285	continued
banque	7898	4.88	1.3797	1008	2636	1514	bank
tonnes	7899	4.88	1.2558	--	--	2756	tons
consuls	7900	4.88	0.8722	--	--	4486	consuls
directeurs	7901	4.88	1.4090	--	--	4612	Directors
desde	7902	4.88	0.9823	--	4615	--	desde
pe	7903	4.88	0.8722	--	3988	--	pe
commande	7904	4.88	1.2879	804	2708	3081	control
cit	7905	4.88	0.6273	--	--	1759	cit
traces	7906	4.88	0.8241	--	--	2455	traces
#nrj12	7907	4.88	1.5990	--	2446	--	# NRJ12
allah	7908	4.88	1.9654	--	2351	--	allah
ao	7909	4.88	0.7990	--	3935	--	ao
tt	7910	4.88	1.0622	3411	306	--	tt
batteries	7911	4.88	1.2720	4688	--	--	batteries
cam	7912	4.88	1.2395	--	3897	--	cam
registres	7913	4.88	1.0230	--	--	3698	records
fi	7914	4.88	0.8953	5110	2432	4086	fi
#immobilier	7915	4.88	1.2061	--	2607	--	# Real estate
jme	7916	4.88	1.1891	--	935	--	jme
takes	7917	4.88	0.7730	--	5250	--	takes
s	7918	4.88	0.7461	74	325	32	s
n'oubliez	7919	4.88	0.8485	--	2594	--	do not forget
mo	7920	4.88	0.7990	1840	3438	--	mo
dossiers	7921	4.88	1.1542	464	--	--	records
poussé	7922	4.88	1.2879	--	--	4456	advanced
d'en	7923	4.88	0.5584	--	2058	--	to
followera	7924	4.88	0.8722	--	2335	--	followera
z	7925	4.88	0.8485	569	2359	5125	z
bled	7926	4.88	1.2229	--	3687	--	bled
intermédiaires	7927	4.88	0.8485	--	--	4303	intermediate
lil	7928	4.88	0.8722	--	1973	--	lil
chicha	7929	4.88	1.6738	--	4104	--	chicha
mean	7930	4.88	1.3192	--	1742	--	mean
évaluation	7931	4.88	1.0999	1177	--	3073	evaluation
w	7932	4.88	0.6590	522	1151	2566	w
socialistes	7933	4.88	1.3944	--	--	2860	Socialists
bye	7934	4.88	1.1718	--	1404	--	bye
sava	7935	4.88	1.5862	--	1768	--	sava
bureaux	7936	4.88	1.3037	2515	--	3241	offices
bertrand	7937	4.88	1.4518	3929	5245	--	bertrand
db	7938	4.88	0.6273	5175	--	--	db
bloc	7939	4.88	0.6893	3395	--	4227	block
xxx	7940	4.88	1.4518	5150	1917	--	xxx
jean-claude	7941	4.88	1.1183	4917	--	--	jean-claude
seuil	7942	4.88	0.8722	4645	--	2572	threshold
ref	7943	4.88	0.5206	2769	4829	--	ref
hpa	7944	4.88	0.3854	--	2902	--	hpa
albert	7945	4.88	1.1364	3958	--	2722	albert
webanalytics	7946	4.88	1.2229	2004	--	--	webanalytics
a1	7947	4.88	1.0230	1806	--	--	a1
dessous	7948	4.88	0.8722	3644	3599	1309	bottom
#swag	7949	4.88	1.6243	--	2842	--	# Swag
#rt	7950	4.88	0.5938	--	326	--	# Rt
#followback	7951	4.88	1.1183	--	3074	--	# Followback
remarque	7952	4.88	0.8722	3238	3612	1584	note
parce	7953	4.86	0.7001	775	177	195	because
vel	7954	4.86	0.5718	--	--	4808	vel
k	7955	4.86	0.9037	551	1114	1640	k
c3	7956	4.86	1.1608	3497	--	--	c3
dsti	7957	4.86	0.5349	4723	--	--	dsti
kfc	7958	4.86	1.6538	--	3007	--	kfc
modules	7959	4.86	0.7827	3270	--	--	modules
porque	7960	4.86	1.1250	--	2361	--	porque
ter	7961	4.86	1.0104	--	3314	--	ter
oct	7962	4.86	1.0500	262	--	--	October
minaj	7963	4.86	1.5254	--	3216	--	minaj
pgc	7964	4.86	0.6392	3151	--	--	pgc
th	7965	4.86	0.6064	--	4458	--	th
pa	7966	4.86	1.0692	2402	368	--	pa
o	7967	4.86	0.9691	222	105	716	o
rs	7968	4.86	0.9478	4780	--	--	rs
rep	7969	4.86	0.6064	--	1924	--	rep
faudrait	7970	4.86	0.7287	4240	1429	1391	should
formelle	7971	4.86	1.0692	--	--	4378	formal
m'avait	7972	4.86	0.9260	--	3628	--	I was
ls	7973	4.86	0.8574	--	3832	--	ls
bureau	7974	4.86	1.1068	535	1828	1122	office
#shoutout	7975	4.86	0.9899	--	3005	--	# Shoutout
financière	7976	4.86	1.3095	1507	--	3044	financial
forcément	7977	4.86	0.7001	4224	2648	4755	perforce
manifeste	7978	4.86	1.0692	--	--	1455	manifest
acier	7979	4.86	1.1250	2834	--	4197	steel
jb	7980	4.86	1.1608	--	4207	--	jb
postulation	7981	4.86	0.7827	--	2642	--	Application
priori	7982	4.86	0.9899	4012	--	3727	priori
passait	7983	4.86	0.6064	--	--	3226	going
répète	7984	4.86	0.6392	--	--	4884	repeat
gt	7985	4.86	1.0104	3421	--	--	gt
richelieu	7986	4.86	1.4570	--	--	4433	richelieu
sections	7987	4.86	0.7562	4742	--	3063	sections
1d	7988	4.86	1.1068	--	693	--	1d
finit	7989	4.86	1.3704	--	2509	2666	ends
mettait	7990	4.86	0.6064	--	--	4076	put
paroi	7991	4.86	0.7827	--	--	5139	wall
al	7992	4.86	1.0104	1154	830	1274	al
oue	7993	4.86	0.7287	--	4949	--	fuzzy
suffit	7994	4.86	1.1608	2184	1988	1117	only
basses	7995	4.86	1.2124	--	--	4920	low
ltd	7996	4.86	0.5349	2743	--	--	ltd
trop	7997	4.86	1.2456	374	57	188	too
directioner	7998	4.86	1.1068	--	3529	--	directioner
stardoll	7999	4.86	1.1782	--	1078	--	stardoll
hum	8000	4.86	1.0304	--	1090	--	hum
liban	8001	4.86	1.6661	4600	--	--	lebanon
feux	8002	4.86	1.4429	4374	--	4958	lights
daf	8003	4.86	0.5349	5155	--	--	daf
het	8004	4.86	0.6064	5184	--	--	het
çà	8005	4.86	1.0500	--	3539	--	here
copyright	8006	4.86	1.2124	386	--	--	copyright
solo	8007	4.86	1.2124	4550	1707	--	Solo
loi	8008	4.86	1.2779	399	1260	150	law
vendeurs	8009	4.86	1.1250	2331	--	--	sellers
précédent	8010	4.86	0.6064	815	--	1868	previous
li	8011	4.86	0.7287	4113	1529	3065	li
décideurs	8012	4.86	1.1430	2733	--	--	makers
quil	8013	4.86	0.7287	--	5055	--	that he
few	8014	4.86	1.2124	--	3000	--	FEW
ordre	8015	4.86	1.4709	810	--	176	order
toutefois	8016	4.86	0.8574	1912	--	598	however
hollande	8017	4.86	1.8296	--	1285	2733	holland
5h	8018	4.86	0.9691	--	3914	--	5h
env	8019	4.86	0.8574	3066	--	--	about
amd	8020	4.86	0.7827	4400	--	--	amd
mens	8021	4.86	1.4287	--	3092	--	mens
dei	8022	4.86	1.2938	--	--	4625	dei
#orthophonistes	8023	4.86	1.4429	--	4081	--	# Speech
réviser	8024	4.86	1.5120	--	2817	--	review
ga	8025	4.86	1.0104	--	2282	--	ga
's	8026	4.86	0.6392	263	3936	--	'S
assises	8027	4.86	1.0692	--	--	5064	foundation
calculs	8028	4.86	1.1954	--	--	4193	calculations
bot	8029	4.86	0.7001	--	2280	--	bot
hui	8030	4.86	1.0692	--	--	255	Today
retenir	8031	4.86	1.1954	--	--	3135	remember
conditions	8032	4.84	0.8657	143	2011	293	Conditions
p	8033	4.84	0.7918	165	60	102	p
retweeter	8034	4.84	1.1314	--	4392	--	retweet
siri	8035	4.84	0.9337	--	3044	--	siri
metal	8036	4.84	0.9971	2748	4509	--	metal
cependant	8037	4.84	0.8889	1162	--	192	however
zayn	8038	4.84	0.7918	--	771	--	zayn
caisse	8039	4.84	1.0947	2303	4506	2207	checkout
heu	8040	4.84	0.7384	--	2461	--	hours
cmt	8041	4.84	0.9553	--	3252	--	cmt
pointant	8042	4.84	0.9337	4734	--	--	pointing
t'est	8043	4.84	0.9553	--	2657	--	is you
merwan	8044	4.84	0.8172	--	2674	--	merwan
réforme	8045	4.84	1.5032	2975	--	1295	reformation
s'il	8046	4.84	0.4677	--	666	--	if
antérieure	8047	4.84	0.6503	--	--	2823	previous
d'la	8048	4.84	0.8889	--	2416	--	of the
jwenn	8049	4.84	0.7103	--	4873	--	jwenn
tjr	8050	4.84	1.3903	--	1788	--	tjr
prirent	8051	4.84	0.8172	--	--	4908	took
luy	8052	4.84	0.7384	--	--	2475	him
faudra	8053	4.84	0.9116	4016	2085	2387	will
s2	8054	4.84	0.9116	--	5188	--	s2
was	8055	4.84	0.7103	2682	292	2641	was
cause	8056	4.84	0.9337	1065	482	244	because
empereur	8057	4.84	1.6333	--	--	612	Emperor
attacher	8058	4.84	1.0759	--	--	4671	attach
avoient	8059	4.84	0.7656	--	--	2814	had
pl	8060	4.84	1.0568	4743	--	--	pl
jvois	8061	4.84	1.0568	--	4930	--	jvois
q	8062	4.84	0.7656	667	826	4603	q
anonyme	8063	4.84	0.8889	2933	--	--	Anonymous
conventions	8064	4.84	0.9337	4977	--	3176	conventions
agent	8065	4.84	0.9971	1898	--	2016	agent
district	8066	4.84	0.7384	4608	--	2728	District
kms	8067	4.84	1.2513	5021	--	--	kms
#marketing	8068	4.84	1.5301	--	4496	--	# Marketing
admin	8069	4.84	1.0174	3978	--	--	admin
réveil	8070	4.84	1.5696	--	1796	--	alarm clock
délibérations	8071	4.84	1.0759	--	--	5123	deliberations
#oupas	8072	4.84	0.9116	--	4214	--	# Oupas
temp	8073	4.84	0.9553	--	4113	--	Temp
x	8074	4.84	1.1132	135	96	1294	x
seu	8075	4.84	0.7384	--	3723	--	seu
définitivement	8076	4.84	1.2993	--	5195	2602	finally
antérieures	8077	4.84	0.7384	--	--	4541	previous
jt	8078	4.84	1.2182	--	3940	--	jt
stats	8079	4.84	1.0174	4930	--	--	stats
bourgeoisie	8080	4.84	1.5167	--	--	2700	middle class
macos	8081	4.84	0.9971	1970	--	--	macos
enfaite	8082	4.84	0.7384	--	1819	--	enfaite
présidentielle	8083	4.84	1.2014	--	2095	--	Presidential
fc	8084	4.84	0.5481	3425	2917	--	fc
hashtag	8085	4.84	1.2182	--	3924	--	hashtag
l'avais	8086	4.84	0.9553	--	2408	--	had
antérieurs	8087	4.84	0.7103	--	--	5248	previous
cest	8088	4.84	0.9765	2850	513	--	this is
devraient	8089	4.84	0.8657	3979	3699	3396	should
#scififantasyshow	8090	4.84	1.4049	--	4835	--	# Scififantasyshow
l'om	8091	4.84	1.5954	--	2680	--	om
l	8092	4.84	0.8418	108	319	3	the
croyais	8093	4.84	0.9553	--	2501	--	thought
t'avais	8094	4.84	0.7656	--	2150	--	you had
laissez	8095	4.84	0.9971	3805	3592	--	let
catholique	8096	4.84	1.5826	--	--	1236	Catholic
não	8097	4.84	0.8657	--	746	--	não
émigration	8098	4.84	1.0568	--	--	4878	emigration
paroisses	8099	4.84	1.4758	--	--	5212	parishes
critère	8100	4.84	0.8418	--	--	5198	criterion
défendu	8101	4.84	1.2349	--	--	5055	defended
sas	8102	4.84	1.0759	3271	--	--	sas
syndication	8103	4.84	1.2349	4497	--	--	syndication
borne	8104	4.84	0.7656	--	--	4590	terminal
dirigé	8105	4.84	1.0568	--	--	4446	directed
amp	8106	4.84	0.7918	3037	--	--	amp
nao	8107	4.84	0.6503	--	2755	--	nao
eft	8108	4.84	0.8657	--	--	2520	EFT
ac	8109	4.84	0.6809	2488	1569	4150	ac
d'hier	8110	4.84	0.7656	--	3298	--	yesterday
alor	8111	4.84	0.8889	--	4780	--	alor
cache	8112	4.84	1.0373	1975	1989	--	Cache
siw	8113	4.84	0.6503	--	4591	--	siw
poudre	8114	4.84	1.0568	5220	--	3779	powder
puisqu	8115	4.84	0.7656	--	--	824	SINCE
wo	8116	4.82	0.6289	782	--	--	wo
retourne	8117	4.82	0.8965	--	2017	--	returns
partiellement	8118	4.82	0.7743	--	--	4829	partially
fini	8119	4.82	1.7343	2981	488	2346	finished
#ps	8120	4.82	0.7197	--	2840	--	# Ps
devons	8121	4.82	0.8254	--	--	1750	have
caisses	8122	4.82	0.8734	--	--	4107	funds
exigence	8123	4.82	1.3656	--	--	5159	requirement
croyait	8124	4.82	0.8734	--	--	2874	believed
sut	8125	4.82	0.8965	--	--	4888	knew
marcel	8126	4.82	1.5077	3869	--	3538	marcel
mgr	8127	4.82	1.3045	--	--	3398	mgr
quiconque	8128	4.82	0.8254	--	--	4465	whosoever
jusqu	8129	4.82	0.8254	--	--	120	up
frontière	8130	4.82	1.5609	--	--	2098	border
nou	8131	4.82	0.8965	--	1756	--	new
mw	8132	4.82	0.8254	--	2641	--	mw
qu'a	8133	4.82	0.5602	--	1905	--	What
cont	8134	4.82	1.1008	--	1298	--	cont
tp	8135	4.82	0.9624	--	4324	--	tp
robespierre	8136	4.82	1.6249	--	--	5226	robespierre
mé	8137	4.82	0.7197	--	4376	--	EM
den	8138	4.82	0.7197	--	--	2266	den
ghz	8139	4.82	0.8254	3997	--	--	ghz
secondaires	8140	4.82	0.8003	--	--	3397	secondary
qc	8141	4.82	0.7475	3490	5061	--	qc
outre	8142	4.82	0.8965	2009	--	463	addition
por	8143	4.82	0.8965	--	593	3825	por
était	8144	4.82	0.8254	231	299	55	was
aurais	8145	4.82	0.8965	3274	2598	2654	would
partielle	8146	4.82	0.8965	--	--	5115	partial
législatives	8147	4.82	0.9624	--	3071	--	legislative
constamment	8148	4.82	0.8497	--	--	1988	constantly
zac	8149	4.82	0.8734	--	5135	--	zac
#keur	8150	4.82	1.5345	--	3784	--	# Kor
tuning	8151	4.82	1.7225	1929	--	--	tuning
later	8152	4.82	0.6908	--	3538	--	later
manifester	8153	4.82	1.2887	--	--	4760	show
tenho	8154	4.82	0.6606	--	3820	--	tenho
jared	8155	4.82	0.7475	--	3666	--	jared
para	8156	4.82	1.0821	4820	605	4984	para
vba	8157	4.82	0.9190	3914	--	--	vba
terms	8158	4.82	0.9833	4460	--	--	terms
étrange	8159	4.82	1.2728	--	4437	2555	strange
baron	8160	4.82	1.3952	--	--	2298	Baron
pcq	8161	4.82	0.6908	--	2135	--	PCQ
jvous	8162	4.82	0.9833	--	4077	--	jvous
#rolex	8163	4.82	1.4665	--	3189	--	# Rolex
primitive	8164	4.82	1.1192	--	--	3075	primitive
moun	8165	4.82	0.9624	--	2375	--	moun
pt	8166	4.82	1.2070	4966	--	--	pt
sauvages	8167	4.82	1.7106	--	--	3435	wild
i'd	8168	4.82	1.1192	--	2872	--	I'd
você	8169	4.82	1.0039	--	1322	--	você
étoit	8170	4.82	0.6606	--	--	1042	was
ross	8171	4.82	1.0437	--	4477	--	ross
commis	8172	4.82	1.0631	--	--	1976	committed
seo	8173	4.82	0.8497	--	3239	--	seo
câbles	8174	4.82	0.8734	5088	--	--	cables
catholicisme	8175	4.82	1.5609	--	--	4956	Catholicism
quoiqu	8176	4.82	0.7197	--	--	2459	ALTHOUGH
ix	8177	4.82	0.5602	--	--	2902	ix
noir	8178	4.82	1.5996	545	748	1403	black
descend	8179	4.80	0.8330	--	--	5233	down
syndicats	8180	4.80	1.7613	--	--	3249	unions
em	8181	4.80	0.6999	--	870	--	em
faut-il	8182	4.80	0.6999	4913	--	--	it must
shoutout	8183	4.80	0.6999	--	776	--	shoutout
behind	8184	4.80	0.7284	--	4049	--	behind
css	8185	4.80	1.1249	3281	--	--	css
dossier	8186	4.80	1.0880	744	2104	3361	file
franco	8187	4.80	1.4983	--	--	3177	Franco
enquêtes	8188	4.80	1.2617	3861	--	5009	investigations
ada	8189	4.80	0.8806	--	4942	--	ada
wtf	8190	4.80	1.3401	--	1337	--	wtf
chaux	8191	4.80	0.9897	--	--	3716	whitewash
domestique	8192	4.80	1.2454	--	--	3803	household
soixante	8193	4.80	0.7559	--	--	1846	sixty
ts	8194	4.80	0.8330	4738	2063	--	ts
bin	8195	4.80	0.9035	--	1876	--	bin
aku	8196	4.80	0.9897	--	4269	--	aku
jailbreak	8197	4.80	1.6036	--	3934	--	jailbreak
tá	8198	4.80	0.6999	--	4283	--	tá
avr	8199	4.80	1.0880	743	--	--	April
travaux	8200	4.80	1.0690	631	3655	363	work
inverse	8201	4.80	0.8806	--	--	2428	reverse
#tweetprecedent	8202	4.80	0.8571	--	2391	--	# Tweetprecedent
équation	8203	4.80	1.0102	--	--	3696	equation
benoit	8204	4.80	0.9689	--	5151	--	benoit
l'	8205	4.80	0.5714	7	1643	--	the
tion	8206	4.80	0.6999	3542	--	3963	tion
discipline	8207	4.80	1.3997	5242	--	2214	discipline
calais	8208	4.80	1.5908	4239	--	--	Calais
a2	8209	4.80	1.0302	3038	--	--	a2
qu'au	8210	4.80	0.6389	--	4106	--	that
#eelv	8211	4.80	0.9035	--	4335	--	# EELV
c'	8212	4.80	0.6701	45	3915	--	c '
devrait	8213	4.80	0.8806	1521	953	1382	should
besson	8214	4.80	1.2617	--	5096	--	besson
fragments	8215	4.80	0.9897	--	--	3457	fragments
suce	8216	4.80	1.9691	--	3932	--	sucks
xixe	8217	4.80	0.8330	--	--	2564	nineteenth
w/	8218	4.80	1.0302	--	1455	--	w /
j'etais	8219	4.80	1.0102	--	2290	--	I was
l'affaire	8220	4.80	0.8571	--	3367	--	case
directory	8221	4.80	0.7284	4891	--	--	directory
rangs	8222	4.80	0.7559	--	--	3559	ranks
isso	8223	4.80	0.8330	--	2742	--	isso
в	8224	4.80	0.8806	--	3493	--	в
crut	8225	4.80	0.9476	--	--	4278	thought
sultan	8226	4.80	1.1249	--	--	3950	Sultan
tr	8227	4.80	0.6389	4758	--	--	tr
ct	8228	4.80	0.7559	--	3050	--	ct
ft	8229	4.80	0.7559	--	1027	--	ft
sanitaire	8230	4.80	1.2122	4112	--	--	health
vodka	8231	4.80	2.0203	--	4606	--	vodka
parlementaire	8232	4.80	1.0880	--	--	3253	Parliamentary
sarl	8233	4.80	1.0880	2500	--	--	sarl
#in	8234	4.80	0.8571	--	4395	--	# In
ouvrier	8235	4.80	0.9258	--	--	1836	employee
occupait	8236	4.80	0.6701	--	--	4929	occupied
l'hiver	8237	4.80	1.8406	--	3348	--	winter
dat	8238	4.80	1.0102	--	3863	--	dat
eût	8239	4.80	0.7559	--	--	545	would
modalités	8240	4.80	0.8806	2679	--	4007	terms
ay	8241	4.80	0.7559	--	4428	--	ay
#np	8242	4.80	0.9476	--	417	--	# Np
pubs	8243	4.80	1.8844	--	3512	--	pubs
estoit	8244	4.80	0.7559	--	--	3938	estoit
sncf	8245	4.80	1.4569	--	2028	--	SNCF
avocat	8246	4.80	1.2617	3854	--	2651	lawyer
enjeux	8247	4.80	1.0102	3614	--	--	issues
manifestation	8248	4.80	1.6660	4472	5236	3057	event
eus	8249	4.80	1.0102	--	--	5095	had
vez	8250	4.80	0.9476	--	4035	--	vez
intervention	8251	4.80	0.9897	2026	--	1143	interference
consumption	8252	4.80	0.9258	--	3559	--	consumption
#sncf	8253	4.78	1.5425	--	3481	--	# Sncf
pharmacie	8254	4.78	1.4184	3225	--	--	Pharmacy
étions	8255	4.78	0.5817	--	--	2933	were
intendant	8256	4.78	0.8154	--	--	4750	steward
bornes	8257	4.78	1.0359	--	--	4572	terminals
commerciales	8258	4.78	1.2982	2504	--	3593	commercial
comptes	8259	4.78	1.3445	1341	1636	1705	accounts
#2011memories	8260	4.78	1.0934	--	4519	--	# 2011memories
xo	8261	4.78	1.3893	--	3527	--	xo
l'état	8262	4.78	1.0160	--	4620	--	state
plaques	8263	4.78	0.9322	4605	--	--	plates
dla	8264	4.78	0.8154	--	2470	--	dla
f	8265	4.78	0.9100	236	1243	547	f
qu'un	8266	4.78	0.8640	--	715	--	a
statistique	8267	4.78	1.4469	2238	--	2834	Statistical
quelqu'	8268	4.78	1.2171	1586	--	--	somebody
ik	8269	4.78	1.0554	--	3158	--	ik
vitrine-pico	8270	4.78	0.9322	4505	--	--	showcase-pico
nick	8271	4.78	1.3893	--	4848	--	nick
désert	8272	4.78	1.5817	--	--	3535	Desert
descendre	8273	4.78	0.6788	--	--	3885	down
at-il	8274	4.78	0.9957	4014	--	--	he
publicitaire	8275	4.78	1.0554	3804	--	--	advertiser
condition	8276	4.78	0.7900	2247	--	653	provided
seroit	8277	4.78	0.7083	--	--	3499	would be
jtai	8278	4.78	0.8640	--	4439	--	jtai
um	8279	4.78	0.7365	--	914	--	um
devra	8280	4.78	1.0359	3599	4752	2001	will
htt	8281	4.78	1.3445	--	1738	--	htt
occupé	8282	4.78	1.0554	--	--	2653	occupied
